STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,STATECODE,STATENAME,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
40,,,03000,4003000,OK,Oklahoma,Anadarko Public Schools,00,PK,12,G5420,,E,282761182.00000000000,1817277.00000000000,+35.0673082,-098.2537055
40,03010,,,4003010,OK,Oklahoma,Anderson Public School,00,PK,12,G5400,,E,75698433.00000000000,5738827.00000000000,+36.2041852,-096.1618308
40,,,03060,4003060,OK,Oklahoma,Antlers Public Schools,00,PK,12,G5420,,E,838537441.00000000000,6093022.00000000000,+34.3100221,-095.5067647
40,,,03120,4003120,OK,Oklahoma,Arapaho Public Schools,00,PK,12,G5420,,E,734322264.00000000000,29623394.00000000000,+35.6458867,-099.1196382
40,,,03180,4003180,OK,Oklahoma,Ardmore Public Schools,00,PK,12,G5420,,E,68452341.00000000000,2535655.00000000000,+34.2091381,-097.1313782
40,,,03210,4003210,OK,Oklahoma,Arkoma Public Schools,00,KG,12,G5420,,E,9195607.00000000000,117543.00000000000,+35.3302469,-094.4483321
40,,,03240,4003240,OK,Oklahoma,Arnett Public Schools,00,PK,12,G5420,,E,1400113043.00000000000,738479.00000000000,+36.0493926,-099.6890488
40,,,03300,4003300,OK,Oklahoma,Asher Public Schools,00,PK,12,G5420,,E,166464228.00000000000,2590848.00000000000,+34.9931598,-096.9046572
40,,,03360,4003360,OK,Oklahoma,Atoka Public Schools,00,PK,12,G5420,,E,321493508.00000000000,3226972.00000000000,+34.3801723,-096.1469591
40,03450,,,4003450,OK,Oklahoma,Avant Public School,00,PK,12,G5400,,E,183030665.00000000000,1697550.00000000000,+36.4589415,-096.0977432
40,,,03510,4003510,OK,Oklahoma,Balko Public Schools,00,PK,12,G5420,,E,1142472040.00000000000,279891.00000000000,+36.5957215,-100.6460512
40,03540,,,4003540,OK,Oklahoma,Banner Public School,00,KG,12,G5400,,E,104433373.00000000000,273631.00000000000,+35.4875923,-097.8574794
40,,,03570,4003570,OK,Oklahoma,Barnsdall Public Schools,00,KG,12,G5420,,E,383802445.00000000000,2757110.00000000000,+36.6048339,-096.1432948
40,,,03630,4003630,OK,Oklahoma,Bartlesville Public Schools,00,PK,12,G5420,,E,251425732.00000000000,1273792.00000000000,+36.7244092,-095.9259983
40,,,03660,4003660,OK,Oklahoma,Battiest Public Schools,00,PK,12,G5420,,E,1025017173.00000000000,3875364.00000000000,+34.3440083,-094.9405938
40,03690,,,4003690,OK,Oklahoma,Bearden Public School,00,KG,12,G5400,,E,183267168.00000000000,3930920.00000000000,+35.3399949,-096.3504873
40,,,03750,4003750,OK,Oklahoma,Beaver Public Schools,00,KG,12,G5420,,E,788849409.00000000000,213658.00000000000,+36.7483343,-100.4830555
40,,,03810,4003810,OK,Oklahoma,Beggs Public Schools,00,PK,12,G5420,,E,439577978.00000000000,2133204.00000000000,+35.7336670,-096.1047292
40,03840,,,4003840,OK,Oklahoma,Belfonte Public School,00,PK,12,G5400,,E,194794353.00000000000,920656.00000000000,+35.6342348,-094.5460838
40,,,03930,4003930,OK,Oklahoma,Bennington Public Schools,00,KG,12,G5420,,E,404402418.00000000000,10721536.00000000000,+33.9651012,-095.9762214
40,,,04020,4004020,OK,Oklahoma,Berryhill Public Schools,00,KG,12,G5420,,E,22937575.00000000000,1467886.00000000000,+36.1209349,-096.0690662
40,,,04110,4004110,OK,Oklahoma,Bethany Public Schools,00,PK,12,G5420,,E,1847892.00000000000,0.00000000000,+35.5146583,-097.6301956
40,,,04230,4004230,OK,Oklahoma,Bethel Public Schools,00,PK,12,G5420,,E,139818878.00000000000,2954796.00000000000,+35.3113672,-097.0450599
40,,,04350,4004350,OK,Oklahoma,Big Pasture Public Schools,00,PK,12,G5420,,E,513701563.00000000000,8814476.00000000000,+34.2063632,-098.4857289
40,,,04360,4004360,OK,Oklahoma,Billings Public Schools,00,PK,12,G5420,,E,474299521.00000000000,898161.00000000000,+36.4823826,-097.4040702
40,04470,,,4004470,OK,Oklahoma,Bishop Public School,00,PK,12,G5400,,E,18936631.00000000000,0.00000000000,+34.5721410,-098.4226581
40,,,04500,4004500,OK,Oklahoma,Bixby Public Schools,00,PK,12,G5420,,E,182015249.00000000000,10161778.00000000000,+35.9371900,-095.8726314
40,,,04630,4004630,OK,Oklahoma,Blackwell Public Schools,00,PK,12,G5420,,E,296007221.00000000000,165499.00000000000,+36.7896662,-097.3502126
40,,,04650,4004650,OK,Oklahoma,Blair Public Schools,00,KG,12,G5420,,E,150984514.00000000000,714593.00000000000,+34.8013104,-099.3294198
40,,,04680,4004680,OK,Oklahoma,Blanchard Public Schools,00,PK,12,G5420,,E,160552718.00000000000,834403.00000000000,+35.1512516,-097.6248900
40,,,04830,4004830,OK,Oklahoma,Bluejacket Public Schools,00,PK,12,G5420,,E,435438936.00000000000,635811.00000000000,+36.7930863,-095.2074200
40,,,04860,4004860,OK,Oklahoma,Boise City Public Schools,00,KG,12,G5420,,E,2765444539.00000000000,12002323.00000000000,+36.7589325,-102.5447007
40,,,04950,4004950,OK,Oklahoma,Bokoshe Public Schools,00,PK,12,G5420,,E,150919329.00000000000,664137.00000000000,+35.1795829,-094.8073905
40,,,05010,4005010,OK,Oklahoma,Boone-Apache Public Schools,00,PK,12,G5420,,E,351485438.00000000000,4572663.00000000000,+34.8911409,-098.4179211
40,,,05040,4005040,OK,Oklahoma,Boswell Public Schools,00,PK,12,G5420,,E,460112545.00000000000,2011981.00000000000,+34.0078495,-095.8428462
40,,,05130,4005130,OK,Oklahoma,Bowlegs Public Schools,00,PK,12,G5420,,E,144319563.00000000000,213729.00000000000,+35.1218816,-096.6497265
40,05160,,,4005160,OK,Oklahoma,Bowring Public School,00,PK,12,G5400,,E,703828238.00000000000,17222248.00000000000,+36.9042483,-096.1940860
40,,,05280,4005280,OK,Oklahoma,Braggs Public Schools,00,PK,12,G5420,,E,186222687.00000000000,14683924.00000000000,+35.6727710,-095.1837948
40,,,05340,4005340,OK,Oklahoma,Bray-Doyle Public Schools,00,PK,12,G5420,,E,593786633.00000000000,16252940.00000000000,+34.6312606,-097.7402937
40,,,05400,4005400,OK,Oklahoma,Bridge Creek Public Schools,00,KG,12,G5420,,E,114278269.00000000000,52334.00000000000,+35.2235626,-097.7256952
40,05430,,,4005430,OK,Oklahoma,Briggs Public School,00,PK,12,G5400,,E,163805900.00000000000,2074527.00000000000,+35.9530163,-094.8505611
40,,,05460,4005460,OK,Oklahoma,Bristow Public Schools,00,PK,12,G5420,,E,620320348.00000000000,7803572.00000000000,+35.7860613,-096.3374845
40,,,05490,4005490,OK,Oklahoma,Broken Arrow Public Schools,00,PK,12,G5420,,E,267392658.00000000000,4479460.00000000000,+36.0427683,-095.7441689
40,,,05520,4005520,OK,Oklahoma,Broken Bow Public Schools,00,PK,12,G5420,,E,547504586.00000000000,5454428.00000000000,+34.0911063,-094.7473277
40,05580,,,4005580,OK,Oklahoma,Brushy Public School,00,PK,12,G5400,,E,119020288.00000000000,1295867.00000000000,+35.5730322,-094.7222348
40,,,05760,4005760,OK,Oklahoma,Buffalo Public Schools,00,PK,12,G5420,,E,1377602450.00000000000,2273437.00000000000,+36.8391956,-099.5744078
40,,,05820,4005820,OK,Oklahoma,Buffalo Valley Public Schools,00,PK,12,G5420,,E,392010334.00000000000,7021553.00000000000,+34.7337883,-095.3239504
40,,,05910,4005910,OK,Oklahoma,Burlington Public Schools,00,PK,12,G5420,,E,690071940.00000000000,618206.00000000000,+36.9388456,-098.3385505
40,,,06000,4006000,OK,Oklahoma,Butner Public Schools,00,KG,12,G5420,,E,292995931.00000000000,4370392.00000000000,+35.3118717,-096.4748094
40,,,06060,4006060,OK,Oklahoma,Byng Public Schools,00,PK,12,G5420,,E,300339290.00000000000,3667711.00000000000,+34.8284107,-096.6112392
40,,,06120,4006120,OK,Oklahoma,Cache Public Schools,00,PK,12,G5420,,E,705421742.00000000000,2599727.00000000000,+34.6978424,-098.6392806
40,,,06150,4006150,OK,Oklahoma,Caddo Public Schools,00,PK,12,G5420,,E,346329779.00000000000,1518740.00000000000,+34.1182524,-096.2551263
40,,,06180,4006180,OK,Oklahoma,Calera Public Schools,00,PK,12,G5420,,E,121666721.00000000000,1759850.00000000000,+33.9357164,-096.4303211
40,,,06240,4006240,OK,Oklahoma,Calumet Public Schools,00,KG,12,G5420,,E,244521610.00000000000,1149453.00000000000,+35.6300681,-098.1419668
40,,,06270,4006270,OK,Oklahoma,Calvin Public Schools,00,PK,12,G5420,,E,397596650.00000000000,3159650.00000000000,+34.8814948,-096.2280525
40,,,06330,4006330,OK,Oklahoma,Cameron Public Schools,00,PK,12,G5420,,E,191957190.00000000000,1956610.00000000000,+35.1378106,-094.5216165
40,,,06390,4006390,OK,Oklahoma,Canadian Public Schools,00,PK,12,G5420,,E,198040946.00000000000,65308174.00000000000,+35.1905977,-095.5821781
40,,,06420,4006420,OK,Oklahoma,Caney Public Schools,00,PK,12,G5420,,E,218507398.00000000000,1635993.00000000000,+34.2143071,-096.2230280
40,,,06480,4006480,OK,Oklahoma,Canton Public Schools,00,PK,12,G5420,,E,619541324.00000000000,33891930.00000000000,+36.0620539,-098.5929368
40,,,06510,4006510,OK,Oklahoma,Canute Public Schools,00,KG,12,G5420,,E,400290158.00000000000,3975113.00000000000,+35.4281401,-099.2641552
40,,,06630,4006630,OK,Oklahoma,Carnegie Public Schools,00,KG,12,G5420,,E,522415117.00000000000,3853672.00000000000,+35.0708726,-098.5955436
40,,,06690,4006690,OK,Oklahoma,Carney Public Schools,00,PK,12,G5420,,E,126320249.00000000000,831603.00000000000,+35.8020435,-097.0221300
40,,,06810,4006810,OK,Oklahoma,Cashion Public Schools,00,KG,12,G5420,,E,296283777.00000000000,2720894.00000000000,+35.8057954,-097.7010198
40,,,06850,4006850,OK,Oklahoma,Okemah Public Schools,00,KG,12,G5420,,E,423586708.00000000000,4355743.00000000000,+35.4750817,-096.3632169
40,,,06870,4006870,OK,Oklahoma,Catoosa Public Schools,00,PK,12,G5420,,E,208259708.00000000000,2587887.00000000000,+36.1804253,-095.7028385
40,,,06930,4006930,OK,Oklahoma,Cave Springs Public Schools,00,PK,12,G5420,,E,100526598.00000000000,967702.00000000000,+35.7281771,-094.7581396
40,,,06960,4006960,OK,Oklahoma,Cement Public Schools,00,KG,12,G5420,,E,175156692.00000000000,779779.00000000000,+34.9351335,-098.1154384
40,,,07140,4007140,OK,Oklahoma,Central Public Schools,00,PK,12,G5420,,E,120679594.00000000000,615951.00000000000,+35.4857645,-094.6804236
40,,,07170,4007170,OK,Oklahoma,Central High Public Schools,00,PK,12,G5420,,E,246504435.00000000000,2663760.00000000000,+34.6014003,-098.1157831
40,,,07290,4007290,OK,Oklahoma,Chandler Public Schools,00,PK,12,G5420,,E,288352247.00000000000,5426859.00000000000,+35.7077470,-096.9020088
40,,,07320,4007320,OK,Oklahoma,Chattanooga Public Schools,00,PK,12,G5420,,E,682409756.00000000000,4585416.00000000000,+34.4121303,-098.6653791
40,,,07350,4007350,OK,Oklahoma,Checotah Public Schools,00,PK,12,G5420,,E,646446315.00000000000,85736512.00000000000,+35.4454715,-095.5293198
40,,,07380,4007380,OK,Oklahoma,Chelsea Public Schools,00,PK,12,G5420,,E,418881148.00000000000,49754432.00000000000,+36.5464750,-095.4642953
40,,,07410,4007410,OK,Oklahoma,Cherokee Public Schools,00,PK,12,G5420,,E,465033588.00000000000,313514.00000000000,+36.7291584,-098.4042002
40,,,07500,4007500,OK,Oklahoma,Cheyenne Public Schools,00,PK,12,G5420,,E,1152062737.00000000000,6770614.00000000000,+35.7085544,-099.7415716
40,,,07560,4007560,OK,Oklahoma,Chickasha Public Schools,00,KG,12,G5420,,E,111205503.00000000000,123501.00000000000,+35.0662672,-097.9564586
40,,,07620,4007620,OK,Oklahoma,Choctaw/Nicoma Park Schools,00,KG,12,G5420,,E,150237484.00000000000,91851.00000000000,+35.4533453,-097.2616595
40,,,07670,4007670,OK,Oklahoma,Chouteau-Mazie Public Schools,00,PK,12,G5420,,E,340628770.00000000000,9811141.00000000000,+36.1654215,-095.3605466
40,,,07710,4007710,OK,Oklahoma,Cimarron Public Schools,00,KG,12,G5420,,E,388579439.00000000000,1319024.00000000000,+36.2965930,-098.1492317
40,,,07740,4007740,OK,Oklahoma,Claremore Public Schools,00,PK,12,G5420,,E,86335402.00000000000,730450.00000000000,+36.2820423,-095.6459645
40,,,07800,4007800,OK,Oklahoma,Clayton Public Schools,00,PK,12,G5420,,E,756195236.00000000000,7282354.00000000000,+34.5090320,-095.4434638
40,08010,,,4008010,OK,Oklahoma,Cleora Public School,00,KG,12,G5400,,E,64983915.00000000000,18585649.00000000000,+36.5899693,-094.9622072
40,,,08040,4008040,OK,Oklahoma,Cleveland Public Schools,00,PK,12,G5420,,E,428200109.00000000000,43515959.00000000000,+36.2489622,-096.4764140
40,,,08070,4008070,OK,Oklahoma,Clinton Public Schools,00,PK,12,G5420,,E,354026669.00000000000,1103807.00000000000,+35.4880390,-098.9868888
40,,,08130,4008130,OK,Oklahoma,Coalgate Public Schools,00,PK,12,G5420,,E,918250400.00000000000,8157636.00000000000,+34.5774930,-096.2552025
40,,,08220,4008220,OK,Oklahoma,Colbert Public Schools,00,PK,12,G5420,,E,141517982.00000000000,31819552.00000000000,+33.8600648,-096.5227300
40,,,08250,4008250,OK,Oklahoma,Colcord Public Schools,00,PK,12,G5420,,E,217661125.00000000000,97015.00000000000,+36.2567241,-094.6570405
40,,,08310,4008310,OK,Oklahoma,Coleman Public Schools,00,PK,12,G5420,,E,159107240.00000000000,1356892.00000000000,+34.2550312,-096.4101417
40,,,08370,4008370,OK,Oklahoma,Collinsville Public Schools,00,PK,12,G5420,,E,164867167.00000000000,631308.00000000000,+36.3751483,-095.8378849
40,,,08460,4008460,OK,Oklahoma,Comanche Public Schools,00,PK,12,G5420,,E,395724816.00000000000,13832940.00000000000,+34.3581652,-097.9212025
40,,,08490,4008490,OK,Oklahoma,Commerce Public Schools,00,PK,12,G5420,,E,146301086.00000000000,1269361.00000000000,+36.9517861,-094.9250754
40,,,08610,4008610,OK,Oklahoma,Copan Public Schools,00,PK,12,G5420,,E,229396275.00000000000,18364846.00000000000,+36.9318730,-095.9170800
40,,,08640,4008640,OK,Oklahoma,Cordell Public Schools,00,PK,12,G5420,,E,900539285.00000000000,4669854.00000000000,+35.3276371,-098.8436499
40,08730,,,4008730,OK,Oklahoma,Cottonwood Public School,00,PK,12,G5400,,E,91514190.00000000000,1218648.00000000000,+34.5848091,-096.1591884
40,,,08790,4008790,OK,Oklahoma,Covington-Douglas Schools,00,PK,12,G5420,,E,700057457.00000000000,2020469.00000000000,+36.2101783,-097.5948815
40,,,08850,4008850,OK,Oklahoma,Coweta Public Schools,00,KG,12,G5420,,E,295386083.00000000000,6948671.00000000000,+35.9814311,-095.6243714
40,,,08940,4008940,OK,Oklahoma,Coyle Public Schools,00,PK,12,G5420,,E,462206037.00000000000,4755011.00000000000,+35.9220170,-097.2419191
40,,,09000,4009000,OK,Oklahoma,Crescent Public Schools,00,PK,12,G5420,,E,354098697.00000000000,2200655.00000000000,+35.9631919,-097.6139723
40,,,09060,4009060,OK,Oklahoma,Crooked Oak Public Schools,00,PK,12,G5420,,E,11233110.00000000000,0.00000000000,+35.4450913,-097.4751440
40,,,09090,4009090,OK,Oklahoma,Crowder Public Schools,00,KG,12,G5420,,E,347091127.00000000000,81761257.00000000000,+35.0823654,-095.6524873
40,09150,,,4009150,OK,Oklahoma,Crutcho Public School,00,PK,12,G5400,,E,14293440.00000000000,0.00000000000,+35.4942203,-097.4149265
40,,,09240,4009240,OK,Oklahoma,Cushing Public Schools,00,PK,12,G5420,,E,217044677.00000000000,1639265.00000000000,+35.9807943,-096.7720582
40,,,09300,4009300,OK,Oklahoma,Cyril Public Schools,00,KG,12,G5420,,E,140550250.00000000000,378123.00000000000,+34.9202900,-098.2106053
40,09360,,,4009360,OK,Oklahoma,Dahlonegah Public School,00,PK,12,G5400,,E,30474721.00000000000,194416.00000000000,+35.7361382,-094.6621762
40,,,09390,4009390,OK,Oklahoma,Dale Public Schools,00,PK,12,G5420,,E,105885839.00000000000,2990403.00000000000,+35.3971379,-097.0268705
40,09420,,,4009420,OK,Oklahoma,Darlington Public School,00,PK,12,G5400,,E,156957880.00000000000,1101260.00000000000,+35.6079285,-097.9631298
40,,,09450,4009450,OK,Oklahoma,Davenport Public Schools,00,PK,12,G5420,,E,198150525.00000000000,4920806.00000000000,+35.6882419,-096.7562796
40,09480,,,4009480,OK,Oklahoma,Davidson Public Schools,00,PK,08,G5400,,E,325233716.00000000000,5417306.00000000000,+34.2544365,-099.0367618
40,,,09510,4009510,OK,Oklahoma,Davis Public Schools,00,PK,12,G5420,,E,582264003.00000000000,12007041.00000000000,+34.4413170,-097.1814541
40,,,09570,4009570,OK,Oklahoma,Deer Creek Public Schools,00,KG,12,G5420,,E,183944494.00000000000,344315.00000000000,+35.6931316,-097.5978886
40,09720,,,4009720,OK,Oklahoma,Denison Public School,00,PK,12,G5400,,E,70075503.00000000000,1238960.00000000000,+33.9052443,-094.7474072
40,,,09750,4009750,OK,Oklahoma,Depew Public Schools,00,PK,12,G5420,,E,333308483.00000000000,5049859.00000000000,+35.7796525,-096.5466805
40,,,09780,4009780,OK,Oklahoma,Dewar Public Schools,00,PK,12,G5420,,E,85936286.00000000000,2003317.00000000000,+35.4711395,-095.8704140
40,,,09810,4009810,OK,Oklahoma,Dewey Public Schools,00,PK,12,G5420,,E,222059056.00000000000,1688777.00000000000,+36.8223841,-095.9425689
40,,,09870,4009870,OK,Oklahoma,Dibble Public Schools,00,PK,12,G5420,,E,187869782.00000000000,2087055.00000000000,+35.0196523,-097.6270844
40,,,09910,4009910,OK,Oklahoma,Dickson Public Schools,00,PK,12,G5420,,E,324679403.00000000000,6552645.00000000000,+34.1959466,-097.0178446
40,,,10050,4010050,OK,Oklahoma,Dover Public Schools,00,PK,12,G5420,,E,315452863.00000000000,3491418.00000000000,+35.9932314,-097.8631523
40,,,10170,4010170,OK,Oklahoma,Drummond Public Schools,00,KG,12,G5420,,E,226576425.00000000000,110101.00000000000,+36.2826802,-098.0246171
40,,,10200,4010200,OK,Oklahoma,Drumright Public Schools,00,PK,12,G5420,,E,172563281.00000000000,1207158.00000000000,+35.9627542,-096.5650736
40,,,10260,4010260,OK,Oklahoma,Duke Public Schools,00,KG,12,G5420,,E,405972309.00000000000,660097.00000000000,+34.6559223,-099.5740366
40,,,10290,4010290,OK,Oklahoma,Duncan Public Schools,00,PK,12,G5420,,E,170155526.00000000000,3628208.00000000000,+34.5167176,-097.9081043
40,,,10350,4010350,OK,Oklahoma,Durant Public Schools,00,PK,12,G5420,,E,111341733.00000000000,154781.00000000000,+33.9998960,-096.3737281
40,,,10440,4010440,OK,Oklahoma,Eagletown Public Schools,00,PK,12,G5420,,E,717944624.00000000000,58203305.00000000000,+34.1689324,-094.5797425
40,,,10500,4010500,OK,Oklahoma,Earlsboro Public Schools,00,PK,12,G5420,,E,81108450.00000000000,125571.00000000000,+35.2753426,-096.8280331
40,10560,,,4010560,OK,Oklahoma,Peavine Public School,00,PK,12,G5400,,E,67580445.00000000000,228153.00000000000,+35.8795837,-094.6584238
40,,,10590,4010590,OK,Oklahoma,Edmond Public Schools,00,KG,12,G5420,,E,324787334.00000000000,9291497.00000000000,+35.6720985,-097.4470090
40,,,10650,4010650,OK,Oklahoma,El Reno Public Schools,00,PK,12,G5420,,E,113912188.00000000000,1514462.00000000000,+35.5367166,-097.8906187
40,,,10710,4010710,OK,Oklahoma,Elgin Public Schools,00,PK,12,G5420,,E,306709020.00000000000,12033300.00000000000,+34.7573045,-098.3865021
40,,,10740,4010740,OK,Oklahoma,Elk City Public Schools,00,PK,12,G5420,,E,162975376.00000000000,861517.00000000000,+35.4177802,-099.3869525
40,,,10860,4010860,OK,Oklahoma,Elmore City-Pernell Schools,00,PK,12,G5420,,E,568260223.00000000000,3281271.00000000000,+34.6156654,-097.4291891
40,,,10890,4010890,OK,Oklahoma,Empire Public Schools,00,PK,12,G5420,,E,268108218.00000000000,3624674.00000000000,+34.4754448,-098.0893268
